disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances,species
Mitochondrial_Disease,multi,GDS3532,30,50,0,11,1,12,HS
Mitochondrial_Disease,multi,GDS3532,30,60,0,11,1,12,HS
Mitochondrial_Disease,multi,GDS3532,30,70,0,11,1,12,HS
Mitochondrial_Disease,multi,GDS3532,30,80,0,11,1,12,HS
Mitochondrial_Disease,multi,GDS3532,30,90,0,11,1,12,HS
Mitochondrial_Disease,multi,GDS3531,40,10,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,20,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,30,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,40,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,50,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,60,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,70,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,80,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,40,90,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,10,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,20,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,30,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,40,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,50,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,60,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,70,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,80,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,40,90,50,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,10,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,20,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,30,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,40,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,50,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,60,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,70,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,80,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,50,90,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,50,10,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,20,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,30,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,40,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,50,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,60,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,70,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,80,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,50,90,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,60,10,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,20,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,30,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,40,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,50,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,60,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,70,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,80,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3531,60,90,0,10,2,12,HS
Mitochondrial_Disease,multi,GDS3532,60,10,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,20,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,30,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,40,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,50,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,60,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,70,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,80,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,60,90,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,10,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,20,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,30,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,40,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,50,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,60,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,70,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,80,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,70,90,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,10,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,20,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,30,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,40,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,50,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,60,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,70,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,80,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,70,90,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,10,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,20,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,30,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,40,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,50,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,60,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,70,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,80,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,80,90,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,10,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,20,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,30,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,40,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,50,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,60,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,70,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,80,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3532,80,90,33.3333,9,3,12,HS
Mitochondrial_Disease,multi,GDS3531,90,10,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,20,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,30,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,40,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,50,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,60,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,70,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,80,100,8,4,12,HS
Mitochondrial_Disease,multi,GDS3531,90,90,100,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,10,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,20,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,30,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,40,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,50,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,60,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,70,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,80,50,8,4,12,HS
Mitochondrial_Disease,multi,GDS3532,90,90,50,8,4,12,HS
Infertility,single,GDS2695,10,10,100,9,1,10,HS
Infertility,single,GDS2695,10,20,100,9,1,10,HS
Infertility,single,GDS2695,10,30,100,9,1,10,HS
Infertility,single,GDS2695,10,40,100,9,1,10,HS
Infertility,single,GDS2695,10,50,100,9,1,10,HS
Infertility,single,GDS2695,10,60,100,9,1,10,HS
Infertility,single,GDS2695,10,70,100,9,1,10,HS
Infertility,single,GDS2695,10,80,100,9,1,10,HS
Infertility,single,GDS2695,10,90,100,9,1,10,HS
Infertility,single,GDS2696,10,10,100,12,1,13,HS
Infertility,single,GDS2696,10,20,100,12,1,13,HS
Infertility,single,GDS2696,10,30,100,12,1,13,HS
Infertility,single,GDS2696,10,40,100,12,1,13,HS
Infertility,single,GDS2696,10,50,100,12,1,13,HS
Infertility,single,GDS2696,10,60,100,12,1,13,HS
Infertility,single,GDS2696,10,70,100,12,1,13,HS
Infertility,single,GDS2696,10,80,100,12,1,13,HS
Infertility,single,GDS2696,10,90,100,12,1,13,HS
Infertility,single,GDS2697,10,10,100,19,2,21,HS
Infertility,single,GDS2697,10,20,100,19,2,21,HS
Infertility,single,GDS2697,10,30,100,19,2,21,HS
Infertility,single,GDS2697,10,40,100,19,2,21,HS
Infertility,single,GDS2697,10,50,100,19,2,21,HS
Infertility,single,GDS2697,10,60,100,19,2,21,HS
Infertility,single,GDS2697,10,70,100,19,2,21,HS
Infertility,single,GDS2697,10,80,100,19,2,21,HS
Infertility,single,GDS2697,10,90,100,19,2,21,HS
Infertility,single,GDS2695,20,10,100,8,2,10,HS
Infertility,single,GDS2695,20,20,100,8,2,10,HS
Infertility,single,GDS2695,20,30,100,8,2,10,HS
Infertility,single,GDS2695,20,40,100,8,2,10,HS
Infertility,single,GDS2695,20,50,100,8,2,10,HS
Infertility,single,GDS2695,20,60,100,8,2,10,HS
Infertility,single,GDS2695,20,70,100,8,2,10,HS
Infertility,single,GDS2695,20,80,100,8,2,10,HS
Infertility,single,GDS2695,20,90,100,8,2,10,HS
Infertility,single,GDS2696,20,10,100,11,2,13,HS
Infertility,single,GDS2696,20,20,100,11,2,13,HS
Infertility,single,GDS2696,20,30,100,11,2,13,HS
Infertility,single,GDS2696,20,40,100,11,2,13,HS
Infertility,single,GDS2696,20,50,100,11,2,13,HS
Infertility,single,GDS2696,20,60,100,11,2,13,HS
Infertility,single,GDS2696,20,70,100,11,2,13,HS
Infertility,single,GDS2696,20,80,100,11,2,13,HS
Infertility,single,GDS2696,20,90,100,11,2,13,HS
Infertility,single,GDS2697,20,10,75,17,4,21,HS
Infertility,single,GDS2697,20,20,100,17,4,21,HS
Infertility,single,GDS2697,20,30,100,17,4,21,HS
Infertility,single,GDS2697,20,40,100,17,4,21,HS
Infertility,single,GDS2697,20,50,100,17,4,21,HS
Infertility,single,GDS2697,20,60,100,17,4,21,HS
Infertility,single,GDS2697,20,70,100,17,4,21,HS
Infertility,single,GDS2697,20,80,100,17,4,21,HS
Infertility,single,GDS2697,20,90,100,17,4,21,HS
Infertility,single,GDS2695,30,10,100,8,2,10,HS
Infertility,single,GDS2695,30,20,100,8,2,10,HS
Infertility,single,GDS2695,30,30,100,8,2,10,HS
Infertility,single,GDS2695,30,40,100,8,2,10,HS
Infertility,single,GDS2695,30,50,100,8,2,10,HS
Infertility,single,GDS2695,30,60,100,8,2,10,HS
Infertility,single,GDS2695,30,70,100,8,2,10,HS
Infertility,single,GDS2695,30,80,100,8,2,10,HS
Infertility,single,GDS2695,30,90,100,8,2,10,HS
Infertility,single,GDS2696,30,10,100,10,3,13,HS
Infertility,single,GDS2696,30,20,100,10,3,13,HS
Infertility,single,GDS2696,30,30,100,10,3,13,HS
Infertility,single,GDS2696,30,40,100,10,3,13,HS
Infertility,single,GDS2696,30,50,100,10,3,13,HS
Infertility,single,GDS2696,30,60,100,10,3,13,HS
Infertility,single,GDS2696,30,70,100,10,3,13,HS
Infertility,single,GDS2696,30,80,100,10,3,13,HS
Infertility,single,GDS2696,30,90,100,10,3,13,HS
Infertility,single,GDS2697,30,10,100,16,5,21,HS
Infertility,single,GDS2697,30,20,100,16,5,21,HS
Infertility,single,GDS2697,30,30,100,16,5,21,HS
Infertility,single,GDS2697,30,40,100,16,5,21,HS
Infertility,single,GDS2697,30,50,100,16,5,21,HS
Infertility,single,GDS2697,30,60,100,16,5,21,HS
Infertility,single,GDS2697,30,70,100,16,5,21,HS
Infertility,single,GDS2697,30,80,100,16,5,21,HS
Infertility,single,GDS2697,30,90,100,16,5,21,HS
Infertility,single,GDS2695,40,10,100,8,2,10,HS
Infertility,single,GDS2695,40,20,100,8,2,10,HS
Infertility,single,GDS2695,40,30,100,8,2,10,HS
Infertility,single,GDS2695,40,40,100,8,2,10,HS
Infertility,single,GDS2695,40,50,100,8,2,10,HS
Infertility,single,GDS2695,40,60,100,8,2,10,HS
Infertility,single,GDS2695,40,70,100,8,2,10,HS
Infertility,single,GDS2695,40,80,100,8,2,10,HS
Infertility,single,GDS2695,40,90,100,8,2,10,HS
Infertility,single,GDS2696,40,10,100,8,5,13,HS
Infertility,single,GDS2696,40,20,100,8,5,13,HS
Infertility,single,GDS2696,40,30,100,8,5,13,HS
Infertility,single,GDS2696,40,40,100,8,5,13,HS
Infertility,single,GDS2696,40,50,100,8,5,13,HS
Infertility,single,GDS2696,40,60,100,8,5,13,HS
Infertility,single,GDS2696,40,70,100,8,5,13,HS
Infertility,single,GDS2696,40,80,100,8,5,13,HS
Infertility,single,GDS2696,40,90,100,8,5,13,HS
Infertility,single,GDS2697,40,10,100,14,7,21,HS
Infertility,single,GDS2697,40,20,100,14,7,21,HS
Infertility,single,GDS2697,40,30,100,14,7,21,HS
Infertility,single,GDS2697,40,40,100,14,7,21,HS
Infertility,single,GDS2697,40,50,100,14,7,21,HS
Infertility,single,GDS2697,40,60,100,14,7,21,HS
Infertility,single,GDS2697,40,70,100,14,7,21,HS
Infertility,single,GDS2697,40,80,100,14,7,21,HS
Infertility,single,GDS2697,40,90,100,14,7,21,HS
Infertility,single,GDS2695,50,10,100,7,3,10,HS
Infertility,single,GDS2695,50,20,100,7,3,10,HS
Infertility,single,GDS2695,50,30,100,7,3,10,HS
Infertility,single,GDS2695,50,40,100,7,3,10,HS
Infertility,single,GDS2695,50,50,100,7,3,10,HS
Infertility,single,GDS2695,50,60,100,7,3,10,HS
Infertility,single,GDS2695,50,70,100,7,3,10,HS
Infertility,single,GDS2695,50,80,100,7,3,10,HS
Infertility,single,GDS2695,50,90,100,7,3,10,HS
Infertility,single,GDS2696,50,10,100,7,6,13,HS
Infertility,single,GDS2696,50,20,100,7,6,13,HS
Infertility,single,GDS2696,50,30,100,7,6,13,HS
Infertility,single,GDS2696,50,40,100,7,6,13,HS
Infertility,single,GDS2696,50,50,100,7,6,13,HS
Infertility,single,GDS2696,50,60,100,7,6,13,HS
Infertility,single,GDS2696,50,70,100,7,6,13,HS
Infertility,single,GDS2696,50,80,100,7,6,13,HS
Infertility,single,GDS2696,50,90,100,7,6,13,HS
Infertility,single,GDS2697,50,10,100,13,8,21,HS
Infertility,single,GDS2697,50,20,100,13,8,21,HS
Infertility,single,GDS2697,50,30,100,13,8,21,HS
Infertility,single,GDS2697,50,40,100,13,8,21,HS
Infertility,single,GDS2697,50,50,100,13,8,21,HS
Infertility,single,GDS2697,50,60,100,13,8,21,HS
Infertility,single,GDS2697,50,70,100,13,8,21,HS
Infertility,single,GDS2697,50,80,100,13,8,21,HS
Infertility,single,GDS2697,50,90,100,13,8,21,HS
Infertility,single,GDS2695,60,10,100,7,3,10,HS
Infertility,single,GDS2695,60,20,100,7,3,10,HS
Infertility,single,GDS2695,60,30,100,7,3,10,HS
Infertility,single,GDS2695,60,40,100,7,3,10,HS
Infertility,single,GDS2695,60,50,100,7,3,10,HS
Infertility,single,GDS2695,60,60,100,7,3,10,HS
Infertility,single,GDS2695,60,70,100,7,3,10,HS
Infertility,single,GDS2695,60,80,100,7,3,10,HS
Infertility,single,GDS2695,60,90,100,7,3,10,HS
Infertility,single,GDS2696,60,10,100,7,6,13,HS
Infertility,single,GDS2696,60,20,100,7,6,13,HS
Infertility,single,GDS2696,60,30,100,7,6,13,HS
Infertility,single,GDS2696,60,40,100,7,6,13,HS
Infertility,single,GDS2696,60,50,100,7,6,13,HS
Infertility,single,GDS2696,60,60,100,7,6,13,HS
Infertility,single,GDS2696,60,70,100,7,6,13,HS
Infertility,single,GDS2696,60,80,100,7,6,13,HS
Infertility,single,GDS2696,60,90,100,7,6,13,HS
Infertility,single,GDS2697,60,10,100,13,8,21,HS
Infertility,single,GDS2697,60,20,100,13,8,21,HS
Infertility,single,GDS2697,60,30,100,13,8,21,HS
Infertility,single,GDS2697,60,40,100,13,8,21,HS
Infertility,single,GDS2697,60,50,100,13,8,21,HS
Infertility,single,GDS2697,60,60,100,13,8,21,HS
Infertility,single,GDS2697,60,70,100,13,8,21,HS
Infertility,single,GDS2697,60,80,100,13,8,21,HS
Infertility,single,GDS2697,60,90,100,13,8,21,HS
Infertility,single,GDS2695,70,10,100,6,4,10,HS
Infertility,single,GDS2695,70,20,100,6,4,10,HS
Infertility,single,GDS2695,70,30,100,6,4,10,HS
Infertility,single,GDS2695,70,40,100,6,4,10,HS
Infertility,single,GDS2695,70,50,100,6,4,10,HS
Infertility,single,GDS2695,70,60,100,6,4,10,HS
Infertility,single,GDS2695,70,70,100,6,4,10,HS
Infertility,single,GDS2695,70,80,100,6,4,10,HS
Infertility,single,GDS2695,70,90,100,6,4,10,HS
Infertility,single,GDS2696,70,10,100,5,8,13,HS
Infertility,single,GDS2696,70,20,100,5,8,13,HS
Infertility,single,GDS2696,70,30,100,5,8,13,HS
Infertility,single,GDS2696,70,40,100,5,8,13,HS
Infertility,single,GDS2696,70,50,100,5,8,13,HS
Infertility,single,GDS2696,70,60,100,5,8,13,HS
Infertility,single,GDS2696,70,70,100,5,8,13,HS
Infertility,single,GDS2696,70,80,100,5,8,13,HS
Infertility,single,GDS2696,70,90,100,5,8,13,HS
Infertility,single,GDS2697,70,10,100,11,10,21,HS
Infertility,single,GDS2697,70,20,100,11,10,21,HS
Infertility,single,GDS2697,70,30,100,11,10,21,HS
Infertility,single,GDS2697,70,40,100,11,10,21,HS
Infertility,single,GDS2697,70,50,100,11,10,21,HS
Infertility,single,GDS2697,70,60,100,11,10,21,HS
Infertility,single,GDS2697,70,70,100,11,10,21,HS
Infertility,single,GDS2697,70,80,100,11,10,21,HS
Infertility,single,GDS2697,70,90,100,11,10,21,HS
Infertility,single,GDS2695,80,10,100,5,5,10,HS
Infertility,single,GDS2695,80,20,100,5,5,10,HS
Infertility,single,GDS2695,80,30,100,5,5,10,HS
Infertility,single,GDS2695,80,40,100,5,5,10,HS
Infertility,single,GDS2695,80,50,100,5,5,10,HS
Infertility,single,GDS2695,80,60,100,5,5,10,HS
Infertility,single,GDS2695,80,70,100,5,5,10,HS
Infertility,single,GDS2695,80,80,100,5,5,10,HS
Infertility,single,GDS2695,80,90,100,5,5,10,HS
Infertility,single,GDS2696,80,10,88.8889,4,9,13,HS
Infertility,single,GDS2696,80,20,100,4,9,13,HS
Infertility,single,GDS2696,80,30,100,4,9,13,HS
Infertility,single,GDS2696,80,40,100,4,9,13,HS
Infertility,single,GDS2696,80,50,100,4,9,13,HS
Infertility,single,GDS2696,80,60,100,4,9,13,HS
Infertility,single,GDS2696,80,70,100,4,9,13,HS
Infertility,single,GDS2696,80,80,100,4,9,13,HS
Infertility,single,GDS2696,80,90,100,4,9,13,HS
Infertility,single,GDS2697,80,10,100,10,11,21,HS
Infertility,single,GDS2697,80,20,100,10,11,21,HS
Infertility,single,GDS2697,80,30,100,10,11,21,HS
Infertility,single,GDS2697,80,40,100,10,11,21,HS
Infertility,single,GDS2697,80,50,100,10,11,21,HS
Infertility,single,GDS2697,80,60,100,10,11,21,HS
Infertility,single,GDS2697,80,70,100,10,11,21,HS
Infertility,single,GDS2697,80,80,100,10,11,21,HS
Infertility,single,GDS2697,80,90,100,10,11,21,HS
Infertility,single,GDS2695,90,10,100,5,5,10,HS
Infertility,single,GDS2695,90,20,100,5,5,10,HS
Infertility,single,GDS2695,90,30,100,5,5,10,HS
Infertility,single,GDS2695,90,40,100,5,5,10,HS
Infertility,single,GDS2695,90,50,100,5,5,10,HS
Infertility,single,GDS2695,90,60,100,5,5,10,HS
Infertility,single,GDS2695,90,70,100,5,5,10,HS
Infertility,single,GDS2695,90,80,100,5,5,10,HS
Infertility,single,GDS2695,90,90,100,5,5,10,HS
Infertility,single,GDS2696,90,10,100,3,10,13,HS
Infertility,single,GDS2696,90,20,100,3,10,13,HS
Infertility,single,GDS2696,90,30,100,3,10,13,HS
Infertility,single,GDS2696,90,40,100,3,10,13,HS
Infertility,single,GDS2696,90,50,100,3,10,13,HS
Infertility,single,GDS2696,90,60,100,3,10,13,HS
Infertility,single,GDS2696,90,70,100,3,10,13,HS
Infertility,single,GDS2696,90,80,100,3,10,13,HS
Infertility,single,GDS2696,90,90,100,3,10,13,HS
Infertility,single,GDS2697,90,10,100,8,13,21,HS
Infertility,single,GDS2697,90,20,100,8,13,21,HS
Infertility,single,GDS2697,90,30,100,8,13,21,HS
Infertility,single,GDS2697,90,40,100,8,13,21,HS
Infertility,single,GDS2697,90,50,100,8,13,21,HS
Infertility,single,GDS2697,90,60,100,8,13,21,HS
Infertility,single,GDS2697,90,70,100,8,13,21,HS
Infertility,single,GDS2697,90,80,100,8,13,21,HS
Infertility,single,GDS2697,90,90,100,8,13,21,HS
Infertility,multi,GDS2695,10,10,100,43,1,44,HS
Infertility,multi,GDS2695,10,20,100,43,1,44,HS
Infertility,multi,GDS2695,10,30,100,43,1,44,HS
Infertility,multi,GDS2695,10,40,100,43,1,44,HS
Infertility,multi,GDS2695,10,50,100,43,1,44,HS
Infertility,multi,GDS2695,10,60,100,43,1,44,HS
Infertility,multi,GDS2695,10,70,100,43,1,44,HS
Infertility,multi,GDS2695,10,80,100,43,1,44,HS
Infertility,multi,GDS2695,10,90,100,43,1,44,HS
Infertility,multi,GDS2696,10,10,100,43,1,44,HS
Infertility,multi,GDS2696,10,20,100,43,1,44,HS
Infertility,multi,GDS2696,10,30,100,43,1,44,HS
Infertility,multi,GDS2696,10,40,100,43,1,44,HS
Infertility,multi,GDS2696,10,50,100,43,1,44,HS
Infertility,multi,GDS2696,10,60,100,43,1,44,HS
Infertility,multi,GDS2696,10,70,100,43,1,44,HS
Infertility,multi,GDS2696,10,80,100,43,1,44,HS
Infertility,multi,GDS2696,10,90,100,43,1,44,HS
Infertility,multi,GDS2697,10,10,50,42,2,44,HS
Infertility,multi,GDS2697,10,20,50,42,2,44,HS
Infertility,multi,GDS2697,10,30,50,42,2,44,HS
Infertility,multi,GDS2697,10,40,50,42,2,44,HS
Infertility,multi,GDS2697,10,50,50,42,2,44,HS
Infertility,multi,GDS2697,10,60,50,42,2,44,HS
Infertility,multi,GDS2697,10,70,50,42,2,44,HS
Infertility,multi,GDS2697,10,80,50,42,2,44,HS
Infertility,multi,GDS2697,10,90,50,42,2,44,HS
Infertility,multi,GDS2695,20,10,100,42,2,44,HS
Infertility,multi,GDS2695,20,20,100,42,2,44,HS
Infertility,multi,GDS2695,20,30,100,42,2,44,HS
Infertility,multi,GDS2695,20,40,100,42,2,44,HS
Infertility,multi,GDS2695,20,50,100,42,2,44,HS
Infertility,multi,GDS2695,20,60,100,42,2,44,HS
Infertility,multi,GDS2695,20,70,100,42,2,44,HS
Infertility,multi,GDS2695,20,80,100,42,2,44,HS
Infertility,multi,GDS2695,20,90,100,42,2,44,HS
Infertility,multi,GDS2696,20,10,100,42,2,44,HS
Infertility,multi,GDS2696,20,20,100,42,2,44,HS
Infertility,multi,GDS2696,20,30,100,42,2,44,HS
Infertility,multi,GDS2696,20,40,100,42,2,44,HS
Infertility,multi,GDS2696,20,50,50,42,2,44,HS
Infertility,multi,GDS2696,20,60,50,42,2,44,HS
Infertility,multi,GDS2696,20,70,50,42,2,44,HS
Infertility,multi,GDS2696,20,80,50,42,2,44,HS
Infertility,multi,GDS2696,20,90,50,42,2,44,HS
Infertility,multi,GDS2697,20,10,50,40,4,44,HS
Infertility,multi,GDS2697,20,20,50,40,4,44,HS
Infertility,multi,GDS2697,20,30,50,40,4,44,HS
Infertility,multi,GDS2697,20,40,50,40,4,44,HS
Infertility,multi,GDS2697,20,50,50,40,4,44,HS
Infertility,multi,GDS2697,20,60,50,40,4,44,HS
Infertility,multi,GDS2697,20,70,50,40,4,44,HS
Infertility,multi,GDS2697,20,80,50,40,4,44,HS
Infertility,multi,GDS2697,20,90,50,40,4,44,HS
Infertility,multi,GDS2695,30,10,100,42,2,44,HS
Infertility,multi,GDS2695,30,20,100,42,2,44,HS
Infertility,multi,GDS2695,30,30,100,42,2,44,HS
Infertility,multi,GDS2695,30,40,100,42,2,44,HS
Infertility,multi,GDS2695,30,50,100,42,2,44,HS
Infertility,multi,GDS2695,30,60,100,42,2,44,HS
Infertility,multi,GDS2695,30,70,100,42,2,44,HS
Infertility,multi,GDS2695,30,80,100,42,2,44,HS
Infertility,multi,GDS2695,30,90,100,42,2,44,HS
Infertility,multi,GDS2696,30,10,100,41,3,44,HS
Infertility,multi,GDS2696,30,20,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,30,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,40,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,50,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,60,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,70,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,80,33.3333,41,3,44,HS
Infertility,multi,GDS2696,30,90,33.3333,41,3,44,HS
Infertility,multi,GDS2697,30,10,40,39,5,44,HS
Infertility,multi,GDS2697,30,20,40,39,5,44,HS
Infertility,multi,GDS2697,30,30,40,39,5,44,HS
Infertility,multi,GDS2697,30,40,40,39,5,44,HS
Infertility,multi,GDS2697,30,50,40,39,5,44,HS
Infertility,multi,GDS2697,30,60,40,39,5,44,HS
Infertility,multi,GDS2697,30,70,40,39,5,44,HS
Infertility,multi,GDS2697,30,80,40,39,5,44,HS
Infertility,multi,GDS2697,30,90,40,39,5,44,HS
Infertility,multi,GDS2695,40,10,100,42,2,44,HS
Infertility,multi,GDS2695,40,20,100,42,2,44,HS
Infertility,multi,GDS2695,40,30,100,42,2,44,HS
Infertility,multi,GDS2695,40,40,100,42,2,44,HS
Infertility,multi,GDS2695,40,50,100,42,2,44,HS
Infertility,multi,GDS2695,40,60,100,42,2,44,HS
Infertility,multi,GDS2695,40,70,100,42,2,44,HS
Infertility,multi,GDS2695,40,80,100,42,2,44,HS
Infertility,multi,GDS2695,40,90,100,42,2,44,HS
Infertility,multi,GDS2696,40,10,80,39,5,44,HS
Infertility,multi,GDS2696,40,20,80,39,5,44,HS
Infertility,multi,GDS2696,40,30,60,39,5,44,HS
Infertility,multi,GDS2696,40,40,60,39,5,44,HS
Infertility,multi,GDS2696,40,50,60,39,5,44,HS
Infertility,multi,GDS2696,40,60,60,39,5,44,HS
Infertility,multi,GDS2696,40,70,60,39,5,44,HS
Infertility,multi,GDS2696,40,80,60,39,5,44,HS
Infertility,multi,GDS2696,40,90,60,39,5,44,HS
